Actual,Predict,Path,Sampling Rate
បាទ ហើយវារស់នៅក្រោមទឹក ប៉ុន្តែវាមិនមែនងាវ ហើយក៏វាមិនមែនខ្យងដែរ វាគ្រាន់តែពពួកនៅជាមួយក្រុមតែមួយ ប៉ុន្តែវាមានរូបរាងខុសៗគ្នា,ហើយវារស់នៅក្រោមទឹក ប៉ុន្តែវាមិនមែនងាវ ហើយក៏វាមិនមែនខ្យងដែល វាគ្រាន់តែពពួកនៅជាមួយក្រុមទៅមួយ ប៉ុន្តែវាមានរូបរាងខុសៗគ្នា,13_6.wav,16000
អាម្ហូបលាយជាមួយម្ទេសនឹងទៀតទៅ វាធ្វើឲ្យយើងនឹងកាន់តែក្ដៅថែមទៀត បាទ វាធ្វើ ឲ្យយើងនឹងកាន់តែក្ដៅថែមទៀត,ម្ហូបលាយជាមួយមទេសហ្នឹងទៀតទៅ វាធ្វើឱ្យយើងហ្នឹងកាន់ដែលក្ដៅថែមទៀតទេ,13_19.wav,16000
វាធ្វើឲ្យគ្រឿងក្នុងរបស់យើងវាក្ដៅអីអញ្ចឹងទៅ បាទ ហើយ[កាលណាអញ្ចឹងទៅធ្វើឲ្យយើងឈឺពោះ បាទ ធ្វើឲ្យយើងឈឺពោះទៀត,វាធ្វើឲ្យគ្លឿងក្នុងប្រយើងហ្នឹង វាដែលអីចំណូវ ហើយក្រុងអាចចំណាតិយើងឈើពស់ទៀត,13_25.wav,16000
ធ្វើជាម្ហូបអីអញ្ចឹងទៅ បាទ ដូច្នេះខ្ញុំសូម បញ្ចប់នូវការបកស្រាយនូវប្រធានបទម្ហូបហឹរនេះតែត្រឹមនេះសិន បាទ សូមអរគុណ សូមជម្រាបលា,ដូច្នេះខំសូមបញ្ចប់នៅការបកសាយប្រធានបទ ម្ហូបហើយនៃត្រឹមសិនបាទសូមអរគុណ សូមជម្រាបលា,13_31.wav,16000
ហើយម្ហូបគឺកាលណាគេយកសម្រាប់មកក្លែម ឬមួយក៏កាលណា គឺគេយកមកសម្រាប់ញ៉ាំលេងធម្មតាជាមួយបាយអីអញ្ចឹង,ហើយម្ហូបខ្លួនណាគេយកសម្រាប់មកខ្លែមដល់ក៏ខ្លួនណាគេយកមកសម្រាប់ញ័ំលៀងទៅម្តាររបស់ជាមួយបាយ,13_30.wav,16000
ហើយនៅពេលដែលយើងញ៉ាំចូលទៅខាងក្នុងពោះយើងអញ្ចឹងទៅ ក្ដៅពេកអញ្ចឹងទៅ ក៏វាមិនសូវល្អដែរ,ហើយដល់ពេលយើងញ៉ាំចូលទៅក្នុងពួកយើងទៅ ក្ដៅពេលយើងទៅក៏វាមស្ទូវល្អដែរ,13_24.wav,16000
កាលណាដែលយើងញ៉ាំជាមួយបាយ គឺបាយវាមានលក្ខណៈក្ដៅ បាទ បាយគឺមានលក្ខណៈក្ដៅ ហើយពេលដែលយើងញ៉ាំអាម្ហូបក្ដៅ,បាទពេលដែលយើងញាំមួយបែរគឺបាយវាមានលក្ខណៈក្ដៅ ហើយពេលដែលយើងញាំម្ហូបក្ដៅ,13_18.wav,16000
បាទ វានៅក្នុងភក់អញ្ចឹងទៅ យើងយកដៃឆ្កឹះវាមកអញ្ចឹងទៅ បានប្រហែលជា ៣០ ឬមួយគឺ ៤០ អញ្ចឹងទៅ,វានៅក្នុងផុកចឹងទៅយើងយកដៃឆ្កើសរុយមកចឹងទៅបានបហែលជា ៣៦០០០០០០០,13_7.wav,16000
ហើយវាមានលក្ខណៈកប់ភក់ វាមានរូបរាង ដោយថា វាជាពពួកសត្វអត់ឈាមដែរ,ខ្លូវវាមានអ្នកណ្ណាហាកប់ភព វាមានរូបរាងដូចថាវាជាពពួកសត្វអត់ឈាមដែរ,13_5.wav,16000
ហើយកាលណាយើងមានអារម្មណ៍ថាខឹង ពេលដែលម្ហូបដែលយើងចូលចិត្តអីអញ្ចឹង យើងញ៉ាំវាអត់បានច្រើន បាទ ព្រោះថា,ហើយខ្លួនឯងមានអារម្មណ៍តែខឹងណាស់ពេលដែលម្ហូបដែលយើងចូលចិត្តអីចឹងយើងញ៊ាំវាអត់បានច្រើនទេ,13_26.wav,16000
អញ្ចឹងទៅ គេដាក់ម្ទេសច្រើន ហើយយើងអត់សូវចេះញ៉ាំម្ទេស កាលណាដែលគេដាក់ម្ទេសច្រើន យើងញ៉ាំទៅវាអត់កើត,គ្រាន់ណាគេដាក់មទេសឈ្លន់ ហើយយើងអត់សូវជំនាក់មទេស គេដាក់មទេសឈ្លន់ ញើញញំទៅវាអត់កើត,13_27.wav,16000
ដោយថាឆាមកអញ្ចឹងទៅ គេឲ្យញ៉ាំជាមួយបាយ បាទ ឆាមកជាមួយគ្រំ ហើយគ្រំនោះដែរ គឺយើងអាចរកបាននៅក្នុងទឹក វារស់នៅក្នុងទឹក,ដូចថាឆាម៉ោចឹងទៅគេឲ្យញ៊ាំជាមួយបាយ ឆាម៉ោចឹងជាមួយក្រុម ហើយក្រុមណូដែរ យើងអាចក្រកូរបានក្នុងទឹកវារស់នៅក្នុងទឹក,13_4.wav,16000
﻿សួស្តីមិត្តភក្តិទាំងអស់គ្នា ជួបជាមួយខ្ញុំម្ដងទៀតហើយ ក្នុងការបកស្រាយនូវប្រធានបទមួយ ដែលមានចំណងជើងថា ម្ហូបហឹរ,សួស្តីមិភ័យទាំងអស់គ្នាជាប់ជាមួយខ្ញុំម្តងទៀតហើយក្នុងការបកស្រាយប្រធានបទមួយដែលមានចំណងជាងថាមហូផល,13_0.wav,16000
គេទៅញ៉ាំស្ករ បាទ គេទៅញ៉ាំស្ករអញ្ចឹងទៅ ធ្វើឲ្យវាហ្នឹង ដោយថាធូរស្បើយ,គេទៅញ៊ាំស្ករ ចឹងទៅធ្វើអោយវាហ្នឹងដូចថាធូរស្បើយទេ,13_23.wav,16000
យើងទៅរត់រកទឹកកក បាទ យកទឹកកកយកមកញ៉ាំអញ្ចឹងទៅ ដើម្បីបំបាត់ បាទ ប្រសិនជាអ្នកខ្លះទៀតគេទៅញ៉ាំស្ករ បាទ,យើងទៅរត់រកទៅកកកកកក៏យកមកញ៉ាក់ថ្មីចន្ទៅដើម្បីកំបត់បើប្រចិនជាអ្នកខ្លះទៀតគេទៅញ៉ាំស្ករ,13_22.wav,16000
បាទ ដូច្នេះកុំឲ្យខាតពេលយូរ ខ្ញុំសូមបកស្រាយទៅលើម្ហូប ហឹរនេះតែម្ដង,ដូច្នេះកុំឲ្យខ្ញុំពេលយូរ ខ្ញុំសូរមកស្រាយទៅលើម្ហូបហិលនៃតែម្តង,13_1.wav,16000
ដូចជាម្ហូបឆាគ្រឿងជាមួយគ្រំ បាទ ឆាគ្រឿងជាមួយគ្រំ បាទ ពេលដែល,ដូចជាម្ហូបឆាគ្រឿងជាមួយក្រុម បាំ ឆាគ្រឿងជាមួយក្រុម បាំពេលដែរ,13_3.wav,16000
ហើយពេលដែលយើងខំប្រឹងញ៉ាំវា ខំប្រឹងញ៉ាំវា វាធ្វើ ឲ្យយើងហៀរសំបោរផង វាធ្វើឲ្យយើងចេញទឹកភ្នែកផង បាទ វាធ្វើឲ្យយើងក្ដៅត្រចៀក ផង,ហើយពេលដែលយើងខំប្រឹងញ៊ាំវា វាយើងធ្វើរីយើងសប្បាក់ផង យើងចេញនឹកភ្នែកផង បើឲ្យធ្វើយើងក្ដៅរជាក់ផង,13_20.wav,16000
បាទ ហើយយើងខំប្រឹងញ៉ាំដែរ ប៉ុន្តែយើងញ៉ាំបានតិច បាទ ពេលដែលញ៉ាំហើយ វាក្ដៅ មាត់ពេក ដល់ពេលក្ដៅមាត់ពេកអញ្ចឹងទៅ,ហើយយើងខំប្រឹងញ៊ាំ ដែលប៉ុន្តែយើងញ៊ាំបានតិច ពេលដែលញ៊ាំ ហើយទៅយើងវាយូរថាយើងវាក្តៅមាត់ពេក ហើយៗចឹងទៅ,13_21.wav,16000
បាទ ម្ហូបហឹរ បាទ កាលណាដែលម្ហូបនោះគេធ្វើលក្ខណៈដូចជាឆ្ងាញ់ ឧទាហរណ៍,ម្ហូបភើល កណ្ណាដែលម្ហូបនោះគេធ្វើលក្ខណៈដូចជាតិឆ្ងាញ់ ឧទ្ធហូ,13_2.wav,16000
យើងបុកឲ្យគ្រឿង យើងមិនមែនយកសាច់នឹងមកបុកនោះទេ,យើងបុកអាគ្រឿងហើយណាយើងមែនយកស្រេចទៅយករបស់គេ,13_10.wav,16000
បាទ យើងបុកវាចូលគ្នាអញ្ចឹងទៅ ហើយយើងដាក់ម្ទេសនឹងចូលដែរ,យើងបុកវេចូលគ្នាអញ្ចឹងទៅ ហើយយើងដាក់មទេសនឹងចូលដែរ,13_11.wav,16000
ពេលដែលសាច់គ្រំនោះវាឆ្អិនអស់ហើយ បាទ សាច់គ្រំនឹងដែលភាសា សាច់គ្រំនឹងដែលភាសាខ្មែរយើងគេហៅថា សាច់គ្រំអញ្ចឹង,ពេលដែលសាច់ក្រមហ្នុស្សវាច្អិនអស់ហើយ បានបានបានបានប្រុំនឹងដែលសាច់ក្រមហ្នឹងដែលពីសារខ្មែរយើងគេហាសាច់ក្រមចឹង,13_13.wav,16000
យើងហាន់ម្ទេសនឹងឲ្យស្ដើងៗ ហើយយើងយកវាទៅដាក់ជាមួយគ្រឿងហ្នឹង,យើងហាន់មកទេសហ្នឹងហើយស្តើងៗ យើងយកវាតែងតែដាក់ជាមួយគ្រឿកហ្នឹង,13_12.wav,16000
បាទ ហើយពេលដែលយើង យកមក យើងបុកវាទៅ យើងយកវាឲ្យមកបុកចូលគ្នាអញ្ចឹងទៅ,ហើយពេលដែលយើងយកមក យើងយកមកបុកវាទៅ យើងយកមកបុកចូលគ្នា,13_9.wav,16000
ឆួលច្រមុះរបស់យើង ឆួលច្រមុះរបស់យើង វាធ្វើឲ្យយើងឆួលហើយ វាធ្វើឲ្យយើង បាទ ហើយវាធ្វើឲ្យយើងនឹងឆួលច្រមុះតែម្ដង អាចំហាយម្ទេសហ្នឹង,ឈួលចំរកផលយើងហើយ ឈួលចំរកផលយើងហ្នឹងវាធ្វើអោយយើងឈួលហើយ ហើយវាធ្វើយើងយើងឈួលតែម្តដងអាចំហាយមកទេសហ្នឹងហើយ,13_16.wav,16000
បាទ ពេលដែលគេលើកមកហើយ គឺយើងត្រូវញ៉ាំហើយ បាទ យើងញ៉ាំ[ជា]មួយបាយអីអញ្ចឹងទៅ ដល់ពេលយើងញ៉ាំជាមួយបាយ,ពេលដែលគេលើកមកហើយគឺយើងត្រូវញ៉ាំហើយ យើងញ៉ាំមួយបាយឲ្យចឹងទៅ ដល់ពេលយើងញ៉ាំមួយបាយ,13_17.wav,16000
យើងយកមកឆាគ្រឿង បាទ ដែលឆាគ្រឿងនឹងយើងយកវាគ្រឿងមកផ្សំដូចជា គល់ស្លឹកគ្រៃ ដូចជារមៀត បាទ ដូចជាស្លឹកក្រូចសើច ដូចជាស្លឹកគ្រៃអីអញ្ចឹងទៅ,ដែលខាងយើងយកមកឆាតគ្រឿង ដែលឆាតគ្រឿងហ្នឹង យើងយកវាគ្រឿងមកផ្សំដូចជាគោលស្លឹកក្រី ដូចជាល្មាត ដូចជាស្លឹករោចសោច ដូចជាស្លឹកក្រីអីអញ្ចឹងកៅ,13_8.wav,16000
ពេលដែលវាឆ្អិនសព្វគ្រប់អស់ហើយ វាមានសូម្បីតែផ្សែងវាក៏មានលក្ខណៈថាឆួលដែរ,ពេលដែលវាជំន្នសព្វគ្រប់អាហោយវាមានសូម្បីតែផ្សែងវាក៏មានលក្ខណៈថតឈួលដែរ,13_15.wav,16000
បើសិនជាអ្នកដាក់តិច គឺយើងអាចញ៉ាំបាន ប៉ុន្តែបើសិន ជាអ្នកដាក់ច្រើន គឺវាមានលក្ខណៈហឹរកាន់តែខ្លាំង,ប្រសិនជាអ្នកដាក់ទិក យើងអាចញាំបាន តែវើសិនជាអ្នកដាក់ច្រើន គឺវាមានអ្នកនាក់ហើលកាន់ខ្លាំង,13_29.wav,16000
បាទ អញ្ចឹងទៅ បាទ ដូច្នេះគឺម្ហូបហឹរនេះ គឺយើងអាស្រ័យលើអ្នកដាក់ដែរ បាទ វាមានន័យអញ្ចឹង វាមានន័យថាអាស្រ័យលើអ្នកដាក់ដែរ,អញ្ចឹងទៅ ដូចនេះ ម្ហូបហ៊ើលនេះគឺយើងអាស្វាយលើអ្នកដាក់ដែរ វាមានន័យចិញ្ចឹម វាមានន័យថាអាស្វាយលើអ្នកដាក់ដែរ,13_28.wav,16000
កាលបើខ្ញុំនៅស្រុកស្រែដល់ ពេលមកនៅក្រុង គេហៅថាអយស្ទ័រ បាទ,ពីកាលពិធញុំនៅសុខស្វារពេលមកនៅក្រុងអញ្ចែកហៅថា oyster បាទ,13_14.wav,16000
ហើយទឹកទន្លេមេគង្គ គឺក្នុងរដូវប្រាំងជាទូទៅ ទឹកនឹងគឺហូរដែរ តែហូរតិចៗ ហើយងាយស្រួលក្នុងការដែលយើងហែលលេង ដូចទឹកអាងអញ្ចឹង គឺអត់ហូរខ្លាំងនោះទេ,ហើយទឹកទន្លេមេកង់ក្នុងរដូវប្រាំងជាទូទៅទឹកហូរដាស់តែហូរតិចៗ ហើយងាយស្រួលនូវការដែលយើងហែលែងដូចទឹកអាងអញ្ចឹងគឺអត់ហោខ្លាំងដោយទេ,5_9.wav,16000
ហើយទន្លេមេគង្គនេះគឺ នៅក្នុងរដូវប្រាំង គឺទឹកថ្លា ពាក្យថាថ្លា គឺមានន័យថាទឹកវាអត់មានដីល្អក់នោះទេ គឺទឹកថ្លា,ហើយទន្លេមេកូនេះគឺ គឺនៅក្នុងរដូវប្រាំងគឺទឹកថ្លា វិយ្យថាថ្លា គឺយើងមានន័យថាទឹកវិយ្យអត់មានដីល្អក់នៅទេ គឺទឹកថ្លា,5_8.wav,16000
ជីតារបស់ខ្ញុំ ហើយជីតារបស់ខ្ញុំ គាត់គឺជាអ្នកដែលបង្រៀនខ្ញុំឲ្យហែលទឹក ពេលដែលខ្ញុំនៅតូចគឺគាត់បង្រៀនខ្ញុំ ឲ្យហែលទឹកនៅក្នុងទន្លេមេគង្គនេះ,ជីតារបស់ខ្ញុំ ហើយជីតារបស់ខ្ញុំគាត់ គឺជាអ្នកដែលបង្រៀនខ្ញុំអោយហែលទឹក ពេលដែលខ្ញុំដោយទៅគឺគាត់បង្រៀនខ្ញុំអោយហែលទឹកនៅក្នុងទន្លេមេកូនេះ,5_15.wav,16000
ហើយខ្ញុំចាំបានថា អ្នកដែលបង្រៀនខ្ញុំហែលទឹកនោះគឺ ជីតារបស់ខ្ញុំ,ហើយខ្ញុំចាំបានថា អ្នកដែលបង្រៀនខ្ញុំហែលទឹកអនោះគឺជីតារបស់ខ្ញុំ,5_14.wav,16000
ហើយពេលដែលខ្ញុំធំឡើង គឺខ្ញុំចូលចិត្តទៅហែលទឹកនៅក្នុងទន្លេមេគង្គ ជាមួយនឹងមិត្តភក្តិខ្ញុំ អ្នកនៅជិតខាង អ្នកនៅក្បែរផ្ទះហ្នឹង មិត្តភក្តិដែលនៅក្បែរផ្ទះ ឬក៏អ្នកជិតខាង,ហើយពេលដែលខ្ញុំធំឡើងគឺខ្ញុំចូលចិត្តទៅហែលទឹកនៅក្នុងទៅលេមេគង្គជាមួយនឹងមិត្តភ័គ្គខ្ញុំអ្នកដែលជិតខាង អ្នកដែលក្បែរផ្ទះហ្នឹង មិត្តភ័គ្គដែលអ្នកដែលក្បែរផ្ទះដែលគោលអ្នកជិតខាង,5_16.wav,16000
ហើយនិងបងស្រីរបស់ខ្ញុំ គឺពេលថ្ងៃ បន្ទាប់ពីញ៉ាំបាយថ្ងៃត្រង់រួច ពេលថ្ងៃប្រហែលជាម៉ោង ពីរ ឬក៏ម៉ោង បី គឺយើងនាំគ្នាទៅហែលទឹកក្នុងទន្លេមេគង្គនេះ,ហើយនឹងបងស្រីរបស់ខ្ញុំគឺពេលថ្ងៃបន្ទាប់ពីញ្ញាំបាយថ្ងៃកណ្តង់រួចពេលថ្ងៃប្រហែលជាម៉ោងពីរីក៏ម៉ោងបី គឺយើងនាំប្រៀបទៅហែលទឹកក្នុងទន្លេមេគង្គនេះ,5_17.wav,16000
ហើយខ្ញុំតែងតែដើរទៅមុជទឹក ហើយនឹងហែលទឹកនៅក្នុងទន្លេមេគង្គ,ហើយខ្ញុំតែងតាក់ដើរទៅមុខទឹក ហើយនឹងហែរទឹកនៅក្នុងទន្លេមេគង្គ ហើយនៅក្នុង,5_13.wav,16000
ដោយសារផ្ទះរបស់ខ្ញុំគឺមិនឆ្ងាយពីទន្លេទេ គឺនៅក្បែរមាត់ទន្លេ ហើយផ្ទះរបស់ខ្ញុំគឺប្រហែលជា ពីរ បី នាទីតែប៉ុណ្ណោះពីមាត់ទន្លេ,ដោយសារផ្ទះរបស់ខ្ញុំគឺមិនឆ្ងាយពីទន្លេទេគឺនៅក្បែរមកទ្ន្លេផ្ទះរបស់ខ្ញុំគឺប្រហែលជាពីរបីនាទីតែប៉ុណ្ណោះពីមកទ្ន្លេ,5_12.wav,16000
ហើយមិនសូវមានគ្រោះថ្នាក់នោះដែរ អញ្ចឹងក្នុងការដែលយើងមុជទឹក ចង់ទៅហែល រៀនហែលទឹក មុជទឹក ឬក៏លេងសម្រាប់ក្មេងៗគឺ សុវត្ថិភាពល្អនៅក្នុងខែប្រាំង,ហើយមិនសូវគ្រួលថ្នាក់រណ៍ដដែរ អញ្ចឹងក្នុងការដែលយើងមុខទឹក ចង់ទៅហែរៀនហែទឹក មុខទឹក ឬក៏លេងសម្រាប់ក្មេងៗគឺសប្បត្តិភាពល្អនៅក្នុងខែប្រាំង,5_10.wav,16000
ដោយសារនៅក្នុងខែប្រាំងនេះ គឺទឹកទន្លេមេគង្គ គឺនឹងហើយ ហូរតិចៗ ហើយទឹកថ្លា គួរឲ្យចង់ហែល ហើយខ្ញុំចូលចិត្តហែលទឹកទន្លេមេគង្គខ្លាំងណាស់,ដោយសារនៅក្នុងខែប្រាំងនេះគឺទឹកដន្លេរមេគង់គឺនឹងហូតិចៗ ហើយទឹកថ្លាគួរឲ្យចង់ហែល ហើយខ្ញុំចូលចិត្តហែលទឹកទន្លេមេគង្គខ្លាំងណាស់,5_11.wav,16000
ប្រសិនជាយើងទៅឆ្ងាយបន្តិច គឺទឹកជ្រៅ ហើយបើយើងនៅខាងៗក្បែរមាត់ច្រាំងគឺទឹករាក់ ហើយខ្ញុំចូលចិត្តហែលនៅក្នុងទឹកទន្លេមេគង្គនេះ,ប្រសិនិទ្ធិយើងទឹកទៅឆ្ងាយបន្តិចគឺទឹកជ្រៅ ហើយបើយើងនៅខាងៗក្បែរមកច្រើនទឹករក ហើយខ្ញុំជាតិចិត្តហែលនៃក្នុងទឹកទន្លេមេគង្គនេះ,5_20.wav,16000
ហើយនេះគឺជាអ្វីមួយដែលខ្ញុំចូលចិត្តធ្វើនៅក្នុងរដូវប្រាំង គឺការហែលទឹកលេងនៅក្នុង នៅក្នុងទន្លេមេគង្គជាមួយនឹងមិត្តភក្តិ ហើយនិងបងស្រី,ហើយគឺជាអ្វីមួយដែលខ្ញុំចូលចិត្តធ្វើនៅក្នុងរដូវប្រាំង គឺការហែលទឹកលេងនៅក្នុងទន្លេមេកងជាមួយនឹងវិតភក្ដិ ហើយនឹងបងស្រី,5_21.wav,16000
ហើយជាពិសេសនៅក្នុងខែប្រាំងនេះឯងដោយសារ ខែប្រាំងគឺ ទឹកទន្លេមេគង្គ គឺទឹកនឹង ហើយទឹកថ្លា ស្អាត ហើយងាយស្រួលក្នុងការហែលលេងដែរ,ហើយជាពិសេសនៃក្នុងខែប្រាំងនេះឯងដោយសារ ខែប្រាំងគឺទឹកទន្លេមេគង្គ គឺទឹកនឹង ហើយទឹកថ្លាស្អាត ហើយងាយស្ួរដុងការឯល្លាស់ដែរ,5_23.wav,16000
ហើយអ្នកដែលបង្រៀនខ្ញុំឲ្យហែលទឹក គឺជីតារបស់ខ្ញុំ ដែលជាអ្នកបង្រៀនខ្ញុំឲ្យចេះហែលទឹកដំបូងគេ ឲ្យខ្ញុំចូលចិត្តហែលទឹកខ្លាំងណាស់នៅពេលថ្ងៃ,ហើយអ្នកដែលបង្រៀនខ្ញុំឱ្យហែលទឹក គឺជីតារបស់ខ្ញុំដែលជាអ្នកបង្រៀនខ្ញុំឱ្យចេះហែលទឹកដំបូងគេ ហើយខ្ញុំចូលចិត្តហែលទឹកខ្លាំងណាស់នៅពេលថ្ងៃ,5_22.wav,16000
ហើយមិនមានជម្រៅជ្រៅនោះទេ គឺទឹកវាមានជម្រាល អញ្ចឹងគឺយើងអាចហែលបាន ហែលលេង ដូចជាលេងនៅខាងៗ,ហើយមិនមានជម្រៅជ្រៅរូតេគឺទឹកវាមានជម្រេល អញ្ចឹងគឺយើងអាចហើយបារហែលលេង ដូចជាលេងនៃខាង,5_19.wav,16000
ហើយទឹកទន្លេមេគង្គគឺ ទឹកថ្លា ទឹកនឹង ដូចជាទឹកអាងអញ្ចឹង គឺទឹកថ្លា ហើយងាយនឹងហែល,ហើយទឹកទន្លេមេគង់ទឹកថ្លាទឹកហ្នឹងដូចជាទឹកអាងអញ្ចឹង គឺទឹកថ្លាហ្នឹងហើយ,5_18.wav,16000
ហើយខ្ញុំក៏សូមបញ្ចប់ការពិពណ៌នាទៅលើ រដូវប្រាំង ហើយនឹងព្រឹត្តិការណ៍ដែលខ្ញុំចូលចិត្តធ្វើនៅក្នុងរដូវប្រាំង គឺការហែលទឹកនៅក្នុងទន្លេមេគង្គនេះ សូមអរគុណ,ហើយខ្ញុំក៏សមអញ្ចប់កាលពិព័ត្ធរនាទៅលើរដូវប្រាំង ហើយនឹងព្រឹត្តិការណ៍ដែលខ្ញុំចូលចិត្តធ្វើដែលក្នុងរដូវប្រាំងគឺការហែលទឹកនៅក្នុងទន្លេមីកូងនេះ សម្អគុន,5_24.wav,16000
អញ្ចឹងរដូវប្រាំងគឺទឹកទន្លេស្រកចុះ ហើយទឹកមិនសូវហូរខ្លាំងនោះទេ អញ្ចឹងទឹកអត់សូវហូរខ្លាំង គឺទឹកទន្លេនឹង,អញ្ចឹងរដូវប្រាំងគឺទឹកទន្លេស្រកចុះហើយទឹកមិនសូវហូរខ្លាំងនោះទេ ចឹងទឹកអត់សូវហូរខ្លាំងគឺទឹកទន្លេហ្នឹង,5_6.wav,16000
ហើយផ្ទះរបស់ខ្ញុំគឺស្ថិតនៅក្បែរមាត់ទន្លេមួយ ហៅថាទន្លេមេគង្គ គឺជាទន្លេដែលធំ ហើយហូរកាត់ចំនួន ៦ ប្រទេស,ផ្ទះរបស់ខ្ញុំគឺថាតែនៅក្បែរមត់ទន្លេមួយហៅថាទន្លេមេគង្គគឺជាទន្លេមួយដែលធំ ហើយហូរកាត់ចំនួនប្រាំមួយប្រទេស,5_7.wav,16000
នៅក្នុងរដូវវស្សា ធ្វើឲ្យទឹកទន្លេឡើងខ្លាំង ឡើងពៀបទៅនឹងមាត់ទន្លេ ហើយរដូវប្រាំង គឺទឹកទន្លេគឺស្រកចុះ,នៅក្នុងរដូវវសាធ្វើឱ្យទឹកទន្លេឡើងខ្លាំង ឡើងពាបទៅនឹងមាត់ទន្លែ ហើយរដូវប្រាំងទឹកទន្លែងស្រកចុះ,5_5.wav,16000
ហើយនៅក្នុងរដូវប្រាំង ជាទូទៅបើយើងសង្កេតទៅលើមើលទឹកទន្លេ ដោយសារក្នុងរដូវទាំងពីរនេះគឺ វាធ្វើឲ្យមានផលប៉ះពាល់ទៅទឹកទន្លេដូចគ្នា,ហើយនៅក្នុងរដូវប្រាំ ជីទូទៅ បើសេនីយើងមើលទៅ គឺនៅក្នុងបើសេនជាងកេតទៅមើលទឹកទន្លេ ដោយសារក្នុងរដូវទាំងពេលនេះគឺវាធ្វើឲ្យមានផលប៉ះពាល់ទៅទឹកទន្លេដូយគ្នៀង,5_4.wav,16000
﻿សូមជម្រាបសួរ! នេះជាការពិពណ៌នាទៅលើព្រឹត្តិការណ៍ដែលកើតឡើង ដែលពាក់ព័ន្ធទៅនឹងរដូវប្រាំង,សូមជម្រាបសួរ នាជាកាលពិព័រណ៌នេះទៅលើព្រឹត្តិការណ៍ដែលកើតឡើងដែលពាក់ព័ន្ធទៅនឹងរដូវប្រាំង,5_0.wav,16000
អញ្ចឹងនៅក្នុងប្រទេសកម្ពុជាគឺមានរដូវពីរ រដូវប្រាំង ហើយនិងរដូវវស្សា,ជាងដែលក្នុងប្រទេសកម្ពុជា មានរដូវពី រដូវប្រាំង ហើយនឹងរដូវវស្សា,5_1.wav,16000
ហើយមានពេលខ្លះមានភ្លៀងធ្លាក់ដែរ យើងហៅថាភ្លៀងកក់ខែ អញ្ចឹងនៅក្នុងរដូវប្រាំង គឺកម្រនឹងមានភ្លៀងធ្លាក់ណាស់ ហើយអាកាសធាតុគឺក្ដៅ,ហើយមានពេលខ្លះមានភ្លៀងធ្លាក់ដែរ យើងហ្អាត់ផ្លាយខ្លួនបង្កកខែ អញ្ចំក្នុងដដូវប្រាំងគឺកំរនឹងមានភ្លៀងធ្លាក់ណាស់ អាកាស់ទៀតគឺក្ដៅ,5_3.wav,16000
រដូវប្រាំងគឺជារដូវមួយដែលមានអាកាសធាតុក្ដៅ ហើយស្ងួត ដោយសារមិនមានភ្លៀងធ្លាក់នោះទេ,រដូវប្រាំងគឺជាតិ១ដែលមានការសៀតក្ដៅស្ងួតដោយសារមិនមានភ្លៀងធ្លាក់នោះ,5_2.wav,16000
កាលណាគ្នាមិនសូវជាទ្រាំបានទេ ព្រោះថាបាយក៏ក្ដៅ ម្ហូបក៏ក្ដៅ បាទ ពេលដែលក្ដៅអញ្ចឹងទៅ ភាគច្រើនគឺកូនក្មេងនឹងយំ បាទ យំ គឺយំ,គឺណាគ្នាមិនទៅត្រាំបាលនៃព្រោះថាបាយម្ហូបក៏ក្ដៅ ពេលដែលក្ដៅ យើងទៅពាក់ចោលគឺកូនក្មេងនឹងយំបាយ យំ គេយំខ្លះណា,14_10.wav,16000
កូនក្មេងខ្លះគឺវាដល់ថ្នាក់ទៅវាអត់ញ៉ាំម្ហូបនឹងទៀតផង ព្រោះថាវាញ៉ាំអត់បានណា បាទ ព្រោះថាវាញ៉ាំអត់បាន វាមានលក្ខណៈហឹរពេក បាទ,គុណក្មេងខ្លះវាដល់ខ្នាក់ទៅវាអត់ញ៉ាំហំនឹងទៀតផង ព្រោះថាវាញ៉ាំអត់បាន ព្រោះថាវាញ៉ាំអត់បានមានលក្ខណ្ហិលពេក,14_11.wav,16000
បាទ រីឯមនុស្សធំវិញ គឺគាត់មិនដឹងទេ គាត់ដឹងតែ ឆ្ងាញ់របស់គាត់ខ្លួនឯង គាត់ចេះតែញេចដាក់ទៅ,រាលបានរាល់ឯងមនុស្សធំមិញគឺគាត់មិនដឹងទេគាត់ដឹងថាឆ្នាញ់ពណ៌ក៏ខ្លួនឯង គាត់ចេះទៅញិចដាក់ទៅ,14_13.wav,16000
ហើយកាលណាវាទៅស្រូបបាយ ស្រូបបាយញ៉ាំជាមួយទឹកត្រី ឬមួយក៏ទឹកស៊ីអ៊ីវអីអញ្ចឹងទៅ ព្រោះថាវាញ៉ាំអត់បាន វាមានលក្ខណៈដូចថាវា វាមិនសូវអត់ធ្មត់ទេ,ហើយខណៈវាទៅស្រូបបាយញ្ញាំជាមួយទឹកត្រីឬមួយក៏ទឹកស្អៀវហើយចឹងទៅ ព្រោះថាវាញ៊ាំអត់បាន វាមានលក្ខណៈដូចថាវាមិនសូវអត់ធ្មត់ទេ,14_12.wav,16000
