Actual,Predict,Path,Sampling Rate
ហើយកាលពីខ្ញុំនៅតូចគឺខ្ញុំបានចាប់ផ្ដើមចូលរៀន ដំបូងគេគឺនៅក្នុងសាលាមួយហៅថាសាលាបឋមសិក្សាអង្គរបាន,ហើយកាលពីខ្ញុំដៅតូច គឺខ្ញុំបានចាប់ផ្តើបដើម ចូលរៀនដើមបូងគេគឺនៅក្នុងសាលាមមួយហត្តាសាលាបឋាន់មិនសិក្សាអង្គោលបាន,2_1.wav,16000
ហើយខ្ញុំចាំបានថា គឺខ្ញុំចូលចិត្តទៅសាលារៀនជាមួយម្ដាយរបស់ខ្ញុំ,ហើយខ្ញុំចាប់បានថាគឺខ្ញុំចូលចិត្តទៅសាលារៀនជាជាមួយនឹងបារហើយដ៏បើគ្ញុំ,2_17.wav,16000
ដឹងហើយថាកាលពីមុនគឺសាលាបឋមសិក្សានេះគឺ មានពីថ្នាក់ មត្តេយ្យ ថ្នាក់ទី ១ រហូតទៅដល់ថ្នាក់ទី ៥,ដែលហើយដឹងដែលថាកាលពីមុន គឺស្រលាប់ឧត្រាមដំខ្សារនេះ គឺមានពីថ្នាក់ទីមួយរហូត្តដ៏ថ្នាក់ទី៥,2_13.wav,16000
ហើយសាលាបឋមសិក្សានេះគឺ ស្ថិតនៅក្បែរផ្ទះរបស់ខ្ញុំ ហើយខ្ញុំតែងតែធ្វើដំណើរដោយថ្មើរជើង ដោយសារសាលាបឋមសិក្សានេះគឺស្ថិតនៅក្បែរផ្ទះ,ហើយសាលាប្រដ្ឋាមភាស់សិក្សានេះ គឺធិតនៅក្បែបផ្ទះរបស់ខ្ញុំ ហើយខ្ញុំគឺតែងតែធ្វើដំណើរដោយថ្មាយជើង ដោយសាលាប្រដ្ឋាមធ្វើយសិក្សានេះគឺធិតនៅក្បែបផ្ទះ,2_5.wav,16000
ដើរទៅសាលានេះគឺចំណាយពេលប្រហែលជាតែ ១០ នាទីតែប៉ុណ្ណោះ ពីផ្ទះរបស់ខ្ញុំទៅកាន់សាលាបឋមសិក្សាដែលខ្ញុំបានទៅ,ដែលខ្ញុំពេលដែលខ្ញុំដើរទៅសាលានេះ គឺចំណាយពីប្រហែលជាតែដោយទីតែប៉ុណ្ណោះពីផ្ទះរបស់ខ្ញុំទៅកាន់សាលាបន្តឹងមិនសាល្ដ្ដិខ្ញុំបានទៅ,2_4.wav,16000
ម្ដាយរបស់ខ្ញុំគាត់ជាគ្រូបង្រៀន ហើយគាត់បង្រៀននៅថ្នាក់ទី ១ ហើយ,បណ្តាយរបស់ខ្ញុំគាត់ជាគ្រូបង្រៀនហើយ គាត់បង្រៀនដែលថ្នាក់ទី១,2_12.wav,16000
គឺម្ដាយរបស់ខ្ញុំយកខ្ញុំទៅសាលា រាល់ថ្ងៃជាមួយគាត់ ហើយខ្ញុំបានចាប់ផ្ដើមរៀន,គឺម្ដាយដើម្ដាយខ្ញុំយកខ្ញុំទៅសាលាររាល់ថ្ងៃជាមួយគាត់ ហើយខ្ញុំអត់ចាប់ផ្តើមរៀន,2_10.wav,16000
ហើយខ្ញុំបានចាប់ផ្ដើមរៀនដំបូងគេគឺ ជាមួយនឹងម្ដាយរបស់ខ្ញុំ ម្ដាយរបស់ខ្ញុំគាត់គឺជាគ្រូបង្រៀន,ហើយខ្ញុំបានចាប់ផ្ដើមរៀនដំបូងគេគឺជាមួយនឹងបន្តាយរបស់ខ្ញុំ របស់ខ្ញុំគាត់គឺជាគ្រូបងរៀន,2_6.wav,16000
ហើយគាត់បង្រៀននៅថ្នាក់ទី ១ ហើយខ្ញុំបានចាប់ផ្ដើមទៅសាលាតាំងពីខ្ញុំ,ហើយគាត់បងរាននៅថ្នាក់ទី១ ហើយខ្ញុំបានចាប់ប្រដើមទៅសាលាតអាចម៍,2_7.wav,16000
ពេលដែលខ្ញុំគ្រប់អាយុចូលរៀនគឺខ្ញុំរៀនជាមួយម្ដាយរបស់ខ្ញុំនៅក្នុងថ្នាក់ដែលម្ដាយរបស់ខ្ញុំបង្រៀន,ពេលដែលខ្ញុំគ្រប់អាយុចចូលរៀត គឺខ្ញុំរានជាមួយដែលខ្ញុំដែលក្នុងថ្នាក់ ដែលម្ដាយរាល់ខ្ញុំបងរៀត,2_11.wav,16000
បាទ ហើយវារស់នៅក្រោមទឹក ប៉ុន្តែវាមិនមែនងាវ ហើយក៏វាមិនមែនខ្យងដែរ វាគ្រាន់តែពពួកនៅជាមួយក្រុមតែមួយ ប៉ុន្តែវាមានរូបរាងខុសៗគ្នា,ហើយវារស់នៅក្រោមទឹក ប៉ុន្តែវាមិនមែននាវាហើយករវាមិនមែនខ្យងដែលវាក្រាន់តែបំពោកនៅជាមួយក្រុមទំវិន្តែវាមានរូបរានខុសៗគ្នា,13_6.wav,16000
អាម្ហូបលាយជាមួយម្ទេសនឹងទៀតទៅ វាធ្វើឲ្យយើងនឹងកាន់តែក្ដៅថែមទៀត បាទ វាធ្វើ ឲ្យយើងនឹងកាន់តែក្ដៅថែមទៀត,ម្ហូបលាយជាមួយម្ទេសនឹងទៅ វាធ្វើអោយយើងនឹងកាន់ដៅថែមទៀត វាធ្វើអោយយើងកាន់តែក្តៅថែមទៀត,13_19.wav,16000
វាធ្វើឲ្យគ្រឿងក្នុងរបស់យើងវាក្ដៅអីអញ្ចឹងទៅ បាទ ហើយ[កាលណាអញ្ចឹងទៅធ្វើឲ្យយើងឈឺពោះ បាទ ធ្វើឲ្យយើងឈឺពោះទៀត,វាធ្វើអោយគ្រឿងនៅក្នុងផងយើងវាក្ខណ្ដាវអីចឹងទៅ ហើយខ្លួនឯងទៅធ្វើអោយយើងឈឺពោះទៅទៀត,13_25.wav,16000
ធ្វើជាម្ហូបអីអញ្ចឹងទៅ បាទ ដូច្នេះខ្ញុំសូម បញ្ចប់នូវការបកស្រាយនូវប្រធានបទម្ហូបហឹរនេះតែត្រឹមនេះសិន បាទ សូមអរគុណ សូមជម្រាបលា,ធ្វើជាមហូបអីចឹងទៅបាន ដូច្នេះខំសូមបញ្ចប់នៅការបក្សាយនៅប្រធានបទ ម្ហូបហើរនេះទៅត្រឹមតែសិនបាត់សូមអគុណ,13_31.wav,16000
ហើយម្ហូបគឺកាលណាគេយកសម្រាប់មកក្លែម ឬមួយក៏កាលណា គឺគេយកមកសម្រាប់ញ៉ាំលេងធម្មតាជាមួយបាយអីអញ្ចឹង,ហើយម្ហូបគឺខ្លួនាស់គេយោសម្រាប់មកខ្លែមរឺមួយក៏ខ្លែរគេយោរមកសម្រាប់ញ៉ាំលែងធម្មតារដូចជាមួយបាយ,13_30.wav,16000
ហើយនៅពេលដែលយើងញ៉ាំចូលទៅខាងក្នុងពោះយើងអញ្ចឹងទៅ ក្ដៅពេកអញ្ចឹងទៅ ក៏វាមិនសូវល្អដែរ,ហើយដែលពេលយើងញ៉ាំចូលទៅក្នុងពួកយើងទៅក្ដៅពេលយើងទៅក៏វាមិនសូវល្អ,13_24.wav,16000
កាលណាដែលយើងញ៉ាំជាមួយបាយ គឺបាយវាមានលក្ខណៈក្ដៅ បាទ បាយគឺមានលក្ខណៈក្ដៅ ហើយពេលដែលយើងញ៉ាំអាម្ហូបក្ដៅ,ប៉ុន្តែការរយោងញ៉ាំមួយបែវជាបាយលក្ខណៈក្ដៅ បាយល្អ្នកគ្ដៅហើយពេលដែលយើងញ៉ាំម្ហូបក្តាល,13_18.wav,16000
បាទ វានៅក្នុងភក់អញ្ចឹងទៅ យើងយកដៃឆ្កឹះវាមកអញ្ចឹងទៅ បានប្រហែលជា ៣០ ឬមួយគឺ ៤០ អញ្ចឹងទៅ,វានៅក្នុងផុខយង្ដោយយកយកដៃឆ្កុះវាមកយោង្ដោយ បានប្រហែលទៀន ៣០០កសែស០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០០�,13_7.wav,16000
ហើយវាមានលក្ខណៈកប់ភក់ វាមានរូបរាង ដោយថា វាជាពពួកសត្វអត់ឈាមដែរ,ខ្ល់វានាក្នាក់នៅកប់ផុក វានរូបរាងដូចថាវាជាប្រពោះសត្វអត់ឈាមដែរ,13_5.wav,16000
ហើយកាលណាយើងមានអារម្មណ៍ថាខឹង ពេលដែលម្ហូបដែលយើងចូលចិត្តអីអញ្ចឹង យើងញ៉ាំវាអត់បានច្រើន បាទ ព្រោះថា,ហើយខាងណាយើងមានអារម្មណ៍ខឹងពេលដែលហ្នឹងចូលចិត្តអីអញ្ចឹង យើងញ៉ាំវាអាត់បានច្រើនអាហ្នឹកព្យូយថា,13_26.wav,16000
អញ្ចឹងទៅ គេដាក់ម្ទេសច្រើន ហើយយើងអត់សូវចេះញ៉ាំម្ទេស កាលណាដែលគេដាក់ម្ទេសច្រើន យើងញ៉ាំទៅវាអត់កើត,ខ្លាន់ដាក់ទៅគេដាក់មន្ទេសច្រើនអត់សូវជាសញ្ញាំម្ទេស កាន់ដែលគេដាក់មន្ទេសច្រើន ញឹងញាំធ្វើអត់ហើយ,13_27.wav,16000
ដោយថាឆាមកអញ្ចឹងទៅ គេឲ្យញ៉ាំជាមួយបាយ បាទ ឆាមកជាមួយគ្រំ ហើយគ្រំនោះដែរ គឺយើងអាចរកបាននៅក្នុងទឹក វារស់នៅក្នុងទឹក,ដូចថាឆាមអញចឹងទៅគេឲ្យញ៉ាំជាមួយបាយឆាមអញចឹងជាមួយគ្រុំ ហើយគ្រុំអាចរូលបាននៅក្នុងទឹកវារស់នៅក្នុងទឹក,13_4.wav,16000
﻿សួស្តីមិត្តភក្តិទាំងអស់គ្នា ជួបជាមួយខ្ញុំម្ដងទៀតហើយ ក្នុងការបកស្រាយនូវប្រធានបទមួយ ដែលមានចំណងជើងថា ម្ហូបហឹរ,សួស្តីម្ភេទាំងអស់គ្នាជួបជាមួយខ្ញុំម្ដងទៀតហើយក្នុងការបកស្រាយនៅប្រធានបទមួយដែលមានចំណងជើងថាមហូបផឹល,13_0.wav,16000
គេទៅញ៉ាំស្ករ បាទ គេទៅញ៉ាំស្ករអញ្ចឹងទៅ ធ្វើឲ្យវាហ្នឹង ដោយថាធូរស្បើយ,គេតញ្ញាំស្ករ គេតញ្ញាំស្ករអញ្ចឹងទៅធ្វើអោយវាហ្នឹងដូចថាធសុវាល្បើ,13_23.wav,16000
យើងទៅរត់រកទឹកកក បាទ យកទឹកកកយកមកញ៉ាំអញ្ចឹងទៅ ដើម្បីបំបាត់ បាទ ប្រសិនជាអ្នកខ្លះទៀតគេទៅញ៉ាំស្ករ បាទ,យើងទៅរដ្ឋរូតទាករបានយោរករណ៍នៅយោមអោយញ៉ាម៉ៃចិនទៅដើម្បីកំបាត់បើបច្ចឹងជាអ្នកខ្លះទៀតគេញតិញាំស្ករ,13_22.wav,16000
បាទ ដូច្នេះកុំឲ្យខាតពេលយូរ ខ្ញុំសូមបកស្រាយទៅលើម្ហូប ហឹរនេះតែម្ដង,ដូចឆ្នេរកំអើចខាងពេលយូរ ខ្ញុំសូរបកស្លែកទៅលើមហូបផឹលលេងតែម្តង,13_1.wav,16000
ដូចជាម្ហូបឆាគ្រឿងជាមួយគ្រំ បាទ ឆាគ្រឿងជាមួយគ្រំ បាទ ពេលដែល,ដូចជាម្ហូបឆារគ្រឿងជាមួយគ្រប់ បាមឆារគ្រឿងជាមួយគ្រុំ បាមពេលដែល,13_3.wav,16000
ហើយពេលដែលយើងខំប្រឹងញ៉ាំវា ខំប្រឹងញ៉ាំវា វាធ្វើ ឲ្យយើងហៀរសំបោរផង វាធ្វើឲ្យយើងចេញទឹកភ្នែកផង បាទ វាធ្វើឲ្យយើងក្ដៅត្រចៀក ផង,ហើយពេលដែលយើងខុសប្រឹងញ៉ាំវាខុសប្រឹងញ៉ាំវាទៅវិធ្វើយើងហៀលសប្បាអើផងវិធ្វើអីចឹងដឹកភ្នែកផងវិធ្វើយើងផ្តែដូចជាប់ផង,13_20.wav,16000
បាទ ហើយយើងខំប្រឹងញ៉ាំដែរ ប៉ុន្តែយើងញ៉ាំបានតិច បាទ ពេលដែលញ៉ាំហើយ វាក្ដៅ មាត់ពេក ដល់ពេលក្ដៅមាត់ពេកអញ្ចឹងទៅ,ហើយយើងខុំប្រឹងខ្ញាំឲ្យប៉ុន្តែខ្ញុំតែបានតិច ប៉ុន្តែដែលខ្ញុំហើយទៅយើងវាដូចថាយើងវាក៏ដៅផ្មាត់ពេលក៏ដៅផ្មាត់ពេលអញ្ចឹងទៅ,13_21.wav,16000
បាទ ម្ហូបហឹរ បាទ កាលណាដែលម្ហូបនោះគេធ្វើលក្ខណៈដូចជាឆ្ងាញ់ ឧទាហរណ៍,ម្ហូបហ្វើបានការដែលម្ហូបនោះគេធ្វើលក្ខណៈដូចជាឆ្នាំងឧទ្ធហរណ៍,13_2.wav,16000
យើងបុកឲ្យគ្រឿង យើងមិនមែនយកសាច់នឹងមកបុកនោះទេ,និយាងបុកគ្រឿងហើយយើងមែនយកសាច់ដែលខ្ញុំអត់គេ,13_10.wav,16000
បាទ យើងបុកវាចូលគ្នាអញ្ចឹងទៅ ហើយយើងដាក់ម្ទេសនឹងចូលដែរ,យើងបុគ្វាចូលគ្នាញអញ្ចឹងទៅហើយ យើងដាក់ម្ទេសនឹងចូលដែរ,13_11.wav,16000
ពេលដែលសាច់គ្រំនោះវាឆ្អិនអស់ហើយ បាទ សាច់គ្រំនឹងដែលភាសា សាច់គ្រំនឹងដែលភាសាខ្មែរយើងគេហៅថា សាច់គ្រំអញ្ចឹង,ពេលដែលសាច់គ្រប់នោះវាច្អិនដោយហើយ បានសាច់គ្រប់ហ្នឹងដែលពីរសាច់គ្រប់ហើយយើងគេហារសាច់គ្រប់អញ្ចឹង,13_13.wav,16000
យើងហាន់ម្ទេសនឹងឲ្យស្ដើងៗ ហើយយើងយកវាទៅដាក់ជាមួយគ្រឿងហ្នឹង,យើងហនម្ទេសនឹងអាចស្ដើរស្ដើរហើយ យើងយកវានហ្នឹងដាក់ជាមួយគ្រឿងហ្នឹង,13_12.wav,16000
បាទ ហើយពេលដែលយើង យកមក យើងបុកវាទៅ យើងយកវាឲ្យមកបុកចូលគ្នាអញ្ចឹងទៅ,ហើយពេលដែលយើងយូរមក យើងបុកវាទៅ យើងយូរមកបុកជូរគ្នា,13_9.wav,16000
ឆួលច្រមុះរបស់យើង ឆួលច្រមុះរបស់យើង វាធ្វើឲ្យយើងឆួលហើយ វាធ្វើឲ្យយើង បាទ ហើយវាធ្វើឲ្យយើងនឹងឆួលច្រមុះតែម្ដង អាចំហាយម្ទេសហ្នឹង,ធ្វើចម្មុសផលយើងធ្វើច្វើច្រើនហើយយើងធ្វើច្រើនកដាស់ ក៏ដាសម្មជាឈីទ្រើនអ្នកហើយវើច្រើនកធ្វើចម្ដងអាចំហែម្មតីសហ្នឹង,13_16.wav,16000
បាទ ពេលដែលគេលើកមកហើយ គឺយើងត្រូវញ៉ាំហើយ បាទ យើងញ៉ាំ[ជា]មួយបាយអីអញ្ចឹងទៅ ដល់ពេលយើងញ៉ាំជាមួយបាយ,ពេលដែលគេលើកមកហើយ គឺយើងត្រូវញ៉ាំហើយ យើងញ៉ាំមួយបាយនិយាយចឹងទៅ ដល់ពេលញ៉ាំមួយបាក,13_17.wav,16000
យើងយកមកឆាគ្រឿង បាទ ដែលឆាគ្រឿងនឹងយើងយកវាគ្រឿងមកផ្សំដូចជា គល់ស្លឹកគ្រៃ ដូចជារមៀត បាទ ដូចជាស្លឹកក្រូចសើច ដូចជាស្លឹកគ្រៃអីអញ្ចឹងទៅ,យើងយូរម្ឈាគ្រឿង ដែលឆាគ្រឿងនោះ យើងយូវគ្រឿងមកផ្សំដូចជាគោលស្លឹកត្រី ដូចជាល្ជាមាត ដូចជាស្លឹងស្រឹកត្រីអៃចិនទៅ,13_8.wav,16000
ពេលដែលវាឆ្អិនសព្វគ្រប់អស់ហើយ វាមានសូម្បីតែផ្សែងវាក៏មានលក្ខណៈថាឆួលដែរ,ពេលដែលវាច្ចិនសោភគ្រប់ហើយវាមានសូវីតែផ្សែងៗវាក៏មានដែលគណាស់ថាឆូលដែរ,13_15.wav,16000
បើសិនជាអ្នកដាក់តិច គឺយើងអាចញ៉ាំបាន ប៉ុន្តែបើសិន ជាអ្នកដាក់ច្រើន គឺវាមានលក្ខណៈហឹរកាន់តែខ្លាំង,បើសានជាអ្នកដាក់ទិក គឺយើងអាចងារមាណតែវើសញ្ចអ្នកដាក់ច្រើនគឺមានអ្នកដំហិលកាន់ខាងខ្លាំង,13_29.wav,16000
បាទ អញ្ចឹងទៅ បាទ ដូច្នេះគឺម្ហូបហឹរនេះ គឺយើងអាស្រ័យលើអ្នកដាក់ដែរ បាទ វាមានន័យអញ្ចឹង វាមានន័យថាអាស្រ័យលើអ្នកដាក់ដែរ,ចឹងទៅ ដូច្នេះ ម្ហូបហើរនេះគឺយើងអោយសាយលើសអ្នកដាក់ដែរ វាមានន័យចឹង្នែកថាសាយលើសរាក់ដាក់ដែរ,13_28.wav,16000
កាលបើខ្ញុំនៅស្រុកស្រែដល់ ពេលមកនៅក្រុង គេហៅថាអយស្ទ័រ បាទ,កាលបើធ្ញុំនៅធ្រុកសារប្រពេលមនុស្សគ្រងញ្ជែកគេហៅថាអោយស្ទ័រ,13_14.wav,16000
ហើយទឹកទន្លេមេគង្គ គឺក្នុងរដូវប្រាំងជាទូទៅ ទឹកនឹងគឺហូរដែរ តែហូរតិចៗ ហើយងាយស្រួលក្នុងការដែលយើងហែលលេង ដូចទឹកអាងអញ្ចឹង គឺអត់ហូរខ្លាំងនោះទេ,ហើយទឹកតន្លេមារកង់គឺក្នុងរដូវប្រាណជាទូទៅទឹកហ្នឹងគឺហូរដែលតែហូរតិចទឹកហើយងាយស៊ួរនឹងការដែលយើងហើយលែង ដូចទឹកអាងយ៉ាងគឺអត់ហូរខ្លាំងលោយតិច,5_9.wav,16000
ហើយទន្លេមេគង្គនេះគឺ នៅក្នុងរដូវប្រាំង គឺទឹកថ្លា ពាក្យថាថ្លា គឺមានន័យថាទឹកវាអត់មានដីល្អក់នោះទេ គឺទឹកថ្លា,ហើយទន្លេមេគង្គនេះគឺអនៅក្នុងរដូវប្រាំងគឺទឹកថ្លា វិដ្ឋានថ្លាស់ថ្លាជាមានថាទឹកវាក់មានលៃល្អក់នៅទាយគឺទឹកថ្លា,5_8.wav,16000
ជីតារបស់ខ្ញុំ ហើយជីតារបស់ខ្ញុំ គាត់គឺជាអ្នកដែលបង្រៀនខ្ញុំឲ្យហែលទឹក ពេលដែលខ្ញុំនៅតូចគឺគាត់បង្រៀនខ្ញុំ ឲ្យហែលទឹកនៅក្នុងទន្លេមេគង្គនេះ,ជិតារបស់ខ្ញុំ ហើយជិតារបស់ខ្ញុំគាត់ គឺជាអ្នកដែលបង្រៀនខ្ញុំអោយហែលទឹក ពេលដែលខ្ញុំដោយគឺ ក៏បង្រៀនខ្ញុំអាចដែលក្នុងទិនលេមេអីកងនេះ,5_15.wav,16000
ហើយខ្ញុំចាំបានថា អ្នកដែលបង្រៀនខ្ញុំហែលទឹកនោះគឺ ជីតារបស់ខ្ញុំ,ហើយខ្ញុំចាប់បានថាអ្នកដែលបងរៀនខ្ញុំហើយទឹក គឺជាតាររបស់ខ្ញុំ,5_14.wav,16000
ហើយពេលដែលខ្ញុំធំឡើង គឺខ្ញុំចូលចិត្តទៅហែលទឹកនៅក្នុងទន្លេមេគង្គ ជាមួយនឹងមិត្តភក្តិខ្ញុំ អ្នកនៅជិតខាង អ្នកនៅក្បែរផ្ទះហ្នឹង មិត្តភក្តិដែលនៅក្បែរផ្ទះ ឬក៏អ្នកជិតខាង,ហើយពេលដែលខ្ញុំធំឡើង គឺខ្ញុំចូលចិត្តទៅហែលទឹកនៅក្នុងតែលេងមាគងជាមួយនឹងមិត្តភក្នុងខ្ញុំអ្នកជិតខាងអ្នកដែលក្បែរផ្ទះហ្នឹង មិត្តភក្នឹងអ្នកដែលខ្ញុំអ្នកជិតខាង,5_16.wav,16000
ហើយនិងបងស្រីរបស់ខ្ញុំ គឺពេលថ្ងៃ បន្ទាប់ពីញ៉ាំបាយថ្ងៃត្រង់រួច ពេលថ្ងៃប្រហែលជាម៉ោង ពីរ ឬក៏ម៉ោង បី គឺយើងនាំគ្នាទៅហែលទឹកក្នុងទន្លេមេគង្គនេះ,ហើយនឹងបងស្រីដ៏របស់ខ្ញុំ គឺពេលដ្ឋាយប្រាបាយថ្ងៃក្ដង់រួចពេលដ្ឋាយប្រាហាជាម៉ោងពីរាក៏ម៉ង់បី គឺយើងនាំផ្សារទៅហែលទឹកក្នុងតែល្អាឡាយមានកងនេះ,5_17.wav,16000
ហើយខ្ញុំតែងតែដើរទៅមុជទឹក ហើយនឹងហែលទឹកនៅក្នុងទន្លេមេគង្គ,ហើយខ្ញុំតែងតែដើរទៅមួយទឹក ហើយនឹងហែលទឹកនៅក្នុងទន្លេសមេគង្គោង,5_13.wav,16000
ដោយសារផ្ទះរបស់ខ្ញុំគឺមិនឆ្ងាយពីទន្លេទេ គឺនៅក្បែរមាត់ទន្លេ ហើយផ្ទះរបស់ខ្ញុំគឺប្រហែលជា ពីរ បី នាទីតែប៉ុណ្ណោះពីមាត់ទន្លេ,ផ្ទះរបស់ខ្ញុំ គឺមិនឆ្ងាយពីទន្លេទៀត គឺនៅក្បាយមកទន្លេហើយផ្ទះរបស់ខ្ញុំ គឺប្រហែលជាពីរបីងាយទីតែប៉ុណ្ណោះពីមកទន្លេះ,5_12.wav,16000
ហើយមិនសូវមានគ្រោះថ្នាក់នោះដែរ អញ្ចឹងក្នុងការដែលយើងមុជទឹក ចង់ទៅហែល រៀនហែលទឹក មុជទឹក ឬក៏លេងសម្រាប់ក្មេងៗគឺ សុវត្ថិភាពល្អនៅក្នុងខែប្រាំង,ហើយមិនសារមានគ្រូថ្នាក់ដដារអញ្ចឹងក្នុងការដែលយើងមួយទឹក ចង់ទៅហែរានហែលទឹកមួយទឹក ឬសម្រាប់ក្មេងក្មេងគឺសប្បុត្តិភាពអានៅក្នុងខែប្រាំង,5_10.wav,16000
ដោយសារនៅក្នុងខែប្រាំងនេះ គឺទឹកទន្លេមេគង្គ គឺនឹងហើយ ហូរតិចៗ ហើយទឹកថ្លា គួរឲ្យចង់ហែល ហើយខ្ញុំចូលចិត្តហែលទឹកទន្លេមេគង្គខ្លាំងណាស់,ដែលសាន់ក្នុងខែប្រាំងនេះ គឺទឹកនៅលេមេគង្គង់គឺនឹងហើយហូរតិចទឹកធ្លាគង់គួរអោយចង្គហែរ ហើយខ្ញុំចូលចិត្តហើយទឹកនៅលេមេគង្គខ្លាំងណា,5_11.wav,16000
ប្រសិនជាយើងទៅឆ្ងាយបន្តិច គឺទឹកជ្រៅ ហើយបើយើងនៅខាងៗក្បែរមាត់ច្រាំងគឺទឹករាក់ ហើយខ្ញុំចូលចិត្តហែលនៅក្នុងទឹកទន្លេមេគង្គនេះ,ប្រសេរយើងទៅឆ្ងាយបន្តិច គឺទឹកច្រៅ ដែលបើយើងខាងខ្លាំងកំបែរមកច្រើនក៏ទឹករាក់ ហើយខ្ញុំជាចិត្តហានៅក្នុងទឹកទាន់លេមេគង្នេះ,5_20.wav,16000
ហើយនេះគឺជាអ្វីមួយដែលខ្ញុំចូលចិត្តធ្វើនៅក្នុងរដូវប្រាំង គឺការហែលទឹកលេងនៅក្នុង នៅក្នុងទន្លេមេគង្គជាមួយនឹងមិត្តភក្តិ ហើយនិងបងស្រី,ហើយនេះគឺជាវីមួយដែលខ្ញុំចុះជាតិធ្វើនៅក្នុងរដូវប្រាំងគឺការហែលទឹកលេងនៅក្នុងក្នុងទន្លេមេកងជាមួយនឹងមិត្តភក្ដិយនឹងបងស្រៃ,5_21.wav,16000
ហើយជាពិសេសនៅក្នុងខែប្រាំងនេះឯងដោយសារ ខែប្រាំងគឺ ទឹកទន្លេមេគង្គ គឺទឹកនឹង ហើយទឹកថ្លា ស្អាត ហើយងាយស្រួលក្នុងការហែលលេងដែរ,ហើយអាចជាពិសេសនៅក្នុងខែប្រាំងនេះអាចដោយសារ ខែប្រាំងគឺទឹកតន្លេមេគង់គឺទឹកនឹង ហើយទឹកធ្លារស្អាត ហើយងារសួរនឹងការហ្អែរលានដែរ,5_23.wav,16000
ហើយអ្នកដែលបង្រៀនខ្ញុំឲ្យហែលទឹក គឺជីតារបស់ខ្ញុំ ដែលជាអ្នកបង្រៀនខ្ញុំឲ្យចេះហែលទឹកដំបូងគេ ឲ្យខ្ញុំចូលចិត្តហែលទឹកខ្លាំងណាស់នៅពេលថ្ងៃ,ហើយអ្នកដែលបង្រៀនខ្ញុំអោយហែទឹក គឺជិះតារបស់ខ្ញុំ អត់អ្នកបង្រៀនខ្ញុំអចចេះហែទឹក ដឹកបងគេអីខ្ញុំចូលចិត្តអាហែទឹកខ្លាំងណានៅពេលថ្ងៃ,5_22.wav,16000
ហើយមិនមានជម្រៅជ្រៅនោះទេ គឺទឹកវាមានជម្រាល អញ្ចឹងគឺយើងអាចហែលបាន ហែលលេង ដូចជាលេងនៅខាងៗ,ហើយមិនមានជម្រៅឆ្រៅនៅទេគឺទឹកវាមានជម្រេល ចឹងគឺយើងអាចហើយបានហើយលេងជាលេងអោយខាង,5_19.wav,16000
ហើយទឹកទន្លេមេគង្គគឺ ទឹកថ្លា ទឹកនឹង ដូចជាទឹកអាងអញ្ចឹង គឺទឹកថ្លា ហើយងាយនឹងហែល,អាចទឹកតំលេរមេគងគឺទឹកថ្លាមញុំទឹកនឹង ដូចជាទឹកអារមញ្ចឹងគឺទឹកថ្លាហើយនិងហែ,5_18.wav,16000
ហើយខ្ញុំក៏សូមបញ្ចប់ការពិពណ៌នាទៅលើ រដូវប្រាំង ហើយនឹងព្រឹត្តិការណ៍ដែលខ្ញុំចូលចិត្តធ្វើនៅក្នុងរដូវប្រាំង គឺការហែលទឹកនៅក្នុងទន្លេមេគង្គនេះ សូមអរគុណ,ខ្ញុំក៏អសុំអចចប់កាលពីពព័ត៌នាតែលើរដូវប្រាំងហើយនិងព្រឹត្តិការដែលខ្ញុំជជិតធ្វើនៅក្នុងរដូវប្រាំងគឺការហែលទឹកនៅក្នុងទាំងលេមាគងនេះរបស់គុណ,5_24.wav,16000
អញ្ចឹងរដូវប្រាំងគឺទឹកទន្លេស្រកចុះ ហើយទឹកមិនសូវហូរខ្លាំងនោះទេ អញ្ចឹងទឹកអត់សូវហូរខ្លាំង គឺទឹកទន្លេនឹង,ចឹងដូចប្រាំងគឺទឹកទន្លេសស្រកចរើនហើយទឹកមិនសៅហូរខ្លាំងនោះទេ ចាំងទឹកកសៅខ្លាំងអាចទន្លេនហ្នឹង,5_6.wav,16000
ហើយផ្ទះរបស់ខ្ញុំគឺស្ថិតនៅក្បែរមាត់ទន្លេមួយ ហៅថាទន្លេមេគង្គ គឺជាទន្លេដែលធំ ហើយហូរកាត់ចំនួន ៦ ប្រទេស,ហើយផ្ទះរបស់ខ្ញាំ គឺដ្ឋាននៅក្បែរមកទន្លេ មួយហៅថាទន្លេមេគង្គឺជាទន្លេមួយដែលធំ ហើយហូរកាត់ចំនួនប្រាំមួយប្រទេស,5_7.wav,16000
នៅក្នុងរដូវវស្សា ធ្វើឲ្យទឹកទន្លេឡើងខ្លាំង ឡើងពៀបទៅនឹងមាត់ទន្លេ ហើយរដូវប្រាំង គឺទឹកទន្លេគឺស្រកចុះ,នៅក្នុងដូចប្រសារធ្វើអើយទឹកទន្លេឡើងខ្លាំងពាបទៅនឹងមាត់ទន្លេហើយដូចប្រាំងគឺទឹកទន្លេសគឺស្រកចុះ,5_5.wav,16000
