Actual,Predict,Path,Sampling Rate
គេមានដាក់ស្ករ ដាក់ប៊ីចេង បាទ ហើយយើងញេចម្ទេស ១ គ្រាប់ ឬមួយក៏ ២ គ្រាប់អញ្ចឹងទៅ,ដូចធើរឿងអាចស្ករដែលបានបានហើយយើងនឹងចម្ទេសមកគ្រាល់រងើបំពីគ្រាប់មញឹងទៅ,12_8.wav,16000
បាទ រីឯមួយទៀតគឺឆាខ្ញី ឆាខ្ញីនឹងគឺយើងអត់បានប្រើម្ទេសទេ បាទ ប៉ុន្តែក៏វាមានលក្ខណៈហឹរដែរ,រាក្រាក់ឯមមួយទៀតគឺឆាងខ្ញុំអឺយានបានប្រើនមតិន្តេទេ បានបន្តេះទេ ប៉ុន្តែកវាមានអ្នកណៈហើយដែរ,12_23.wav,16000
បើយើងញ៉ាំម្ទេសអញ្ចឹងទៅ វាកាត់បន្ថយការត្រជាក់ដែរ បាទ វាកាត់បន្ថយការត្រជាក់ដែរ,ពួកវិយើងខ្ញុំអត់ទេសចំណ្តូវាផឹនធយការរជាក់ដែរបានធ្វើការជាក់,12_37.wav,16000
ដូច្នេះខ្ញុំសូមបញ្ចប់នូវប្រធានបទមួយនេះតែត្រឹមនេះសិន សង្ឃឹមថាជួបគ្នានូវប្រធានបទក្រោយៗជាបន្តបន្ទាប់ទៀត,ដូចជ្នេះធ្វើគ្រានបត់ជាមួយនេះត្រឹត្តន្រូវសិនសិនសន្តិខ្ញុំតិនជួបខ្ញានូវបត្រើខ្លាបន្ធាប់ទៀត,12_42.wav,16000
បាទ តែនៅពេលនេះខ្ញុំសូមជម្រាបលាមិត្តទាំងអស់គ្នាតែត្រឹមនេះសិន បាទ សូមអរគុណ សូមជម្រាបលា,បាតែនពេលនេះ ខ្ញុំសូងចំនាំនាមិត្តាមអស់គ្នា ឱ្យតំនូវសិនបាត់សូងមានអាគុណសូមជ្រមានព្រៀង,12_43.wav,16000
ហើយវាធ្វើឲ្យយើងនឹងគឺថាហឹរ ហៀរទឹកភ្នែកផង ហើយយើងហៀរទឹកសំបោរផងអីអញ្ចឹងទៅ និងគឺយើងហៅថាម្ហូបហឹរ បាទ,ហើយវាធ្វើអាយើងហ្នឹងគឺថាហើយាយផងហើយខ្ញុំហើយយើងហើយយាយទឹកសបាលអាហ្វុនឯងអាចឹងហ្នឹងហើយហៅថាហូហើយហ្នឹងហើយហ្នឹងហើយថាហូហើយហ្នឹងហើយហ្នឹងហើយាយាយហ្នឹងហើយាយហ្នឹងហើយហ្នឹងហ្នឹងហ្នឹងហ្អាយហ្នឹងហ្អា្វ�្បងហ្នឹងហ្អា្បង្បង្នឹង្�,12_41.wav,16000
បាទ ដូច្នេះម្ហូបហឹរមានន័យថាម្ហូបដែលយើងដាក់គ្រឿងផ្សំចូលទៅ ដូចជាម្ទេស ដូចជាម្រេច ដូចជាខ្ញីអីហ្នឹង គឺវាមានលក្ខណៈហឹរ,ដូច្នេះ ម្ហូបហើលមានន័យថាម្ហូបដាក់គ្រឿងសម្ចូលទៅដូចជាមួយរិកដូចជាខ្ញុំអាហ្នឹងគឺវាមានលក្ខណៈហើយ,12_40.wav,16000
គឺយើងអាចឈប់សម្រាកបាន ហើយម៉ោងសម្រាកគឺយើងលេងល្បែងផ្សេងៗ ឬក៏លេងជាមួយមិត្តភក្តិហើយ ឬ ក៏យើងទៅទិញអាហារសម្រន់ញ៉ាំ,ជាងអាជាយើងអាចឈប់សម្រាក់បានហើយម៉ាងឆំប្រសម្រាក់គឺយើងលេង ដែលមសេង ឬក៏លេខ្ជាមួយមិត្តភែកហើយឬក៏យើងត្តិញអាហារសម្រនញាំ,2_20.wav,16000
ហើយខ្ញុំចូលចិត្តម៉ោងសម្រាក ដោយសារខ្ញុំអាចលេងជាមួយមិត្តភក្តិរបស់ខ្ញុំបាន,ដោយសប្បាច់ខ្ញុំចូលចិត្តបានប្រាក់ឱ្យសាខ្ញុំអាចលេខ្ញុំជាពេលពិភាក្ខុសខ្ញុំបាន,2_21.wav,16000
ដែលខ្ញុំបានរៀនជាមួយនឹងម្ដាយរបស់ខ្ញុំដែលគាត់ជាគ្រូបង្រៀននៅថ្នាក់ទី ១ ដូច្នេះខ្ញុំបានចូលរៀនដំបូងគឺថ្នាក់ទី ១ តែម្ដង សូមអរគុណ,ដែលខ្ញុំបានរៀនជា៣នឹងបណ្តាយរបស់ខ្ញុំដែលគាត់ជាគ្រូបង្រៀននៅថ្នាក់ទីមួយឆ្នាក់ខ្ញុំបានចូលរៀនដំបូរគឺត្នាក់ទីមួយដែលបណ្ដងសប្បស់គុណ,2_23.wav,16000
ហើយគាត់ ដោយសារអត់មានអ្នកជួយមើល គាត់តែងតែយកខ្ញុំទៅសាលា ដូច្នេះខ្ញុំបានទៅរៀនមុនអាយុ គឺតាំងពីខ្ញុំនៅតូចម្ល៉េះ,ហើយគាត់ដោយសារអ្នកជួយ៤ គាត់តែនតែយក់អាប្បញ្ញាំតូវសាលាដូច្នេះខ្ញុំបានទៅរានមុនអាយុគឺតាំពីខ្ញុំនៅតូចម្លេះ,2_9.wav,16000
នៅតូចដោយសារតែម្ដាយរបស់ខ្ញុំតែងតែយកខ្ញុំទៅសាលាជាមួយគាត់,ដោយតូចដោយសារម្តែរបើគ្រាញ់តែងតែយើងខ្ញុំទៅសាលាជាមួយករាត់,2_8.wav,16000
ហើយខ្ញុំអាចញ៉ាំអាហារសម្រន់បានទៀត នេះគឺជាការចាប់ផ្ដើមថ្នាក់បឋមសិក្សារបស់ខ្ញុំ,ខ្ញុំអាចអាចអាជ្ញាមាហាសប្បុរានបានជាតិសាលប្បាននេះគឺជាការចាប់ផ្តើមថ្នាក់បន្ថមសិក្សារបើបើខ្ញុំ,2_22.wav,16000
ហើយពេលដែលខ្ញុំតែងតែរង់ចាំវៃជួង អញ្ចឹង នៅក្នុងសាលាបឋមសិក្សាគឺមានជួង ដែលជាទូទៅពេលដែលឮជួងសំឡេងជួងវៃ,ហើយពេលខ្ញុំតែងតែរូងចាំពេលដែលជួងយ៉ាងគ្នាំសាប់ដាក់សាខ្លួនមានជួងជាទូតែពេលឺជួងសម្លេងជួងវ៉ាយ,2_19.wav,16000
ហើយខ្ញុំចូលចិត្តពេលដែលម៉ោងសម្រាក ពេលដែលម៉ោងសម្រាក គឺ យើងចេញទៅទិញនំ ទិញនំញ៉ាំ,ខ្ញុំចូលចិត្តពេលដែលបានបានសម្បាប់ពេលដែលបានសម្បានសម្បានសម្បានសម្បានសម្បានសម្បានចេញតិចនោះខ្ញុំខ្ញើម។,2_18.wav,16000
ហើយកាលពីខ្ញុំនៅតូចគឺអត់ទាន់មានសាលាវិទ្យាល័យនៅឡើយទេ នៅក្នុងភូមិរបស់ខ្ញុំ គឺមានតែសាលាបឋមសិក្សាតែប៉ុណ្ណោះ,ហើយកាលពីខ្ញុំនៅតូចគឺអាទានមានសាលា petrilla បាននាលោយទេសក្នុងភូបរបស់ខ្ញុំគឺមានតែសាលាប្រដ្ឋាន់មិនសិក្សារតែប៉ុណ្ណោះ,2_15.wav,16000
ហើយមានចំងាយប្រហែលជា បើយើងដើរប្រហែលជា ១០ នាទីពីផ្ទះរបស់ខ្ញុំ ហើយបើធ្វើដំណើរដោយថ្មើរជើង គឺយើងដឹងថា,ហើយមានជាប់ហើយប្រហែលជាបានដល់មេទ្ទេពីផ្ទះរបស់ខ្ញុំ ហើយវិត្តធ្វើដំណើរតាធ្មារាជើងគឺយើងដឹងថា,2_3.wav,16000
ហើយសាលាបឋមសិក្សា នេះគឺស្ថិតនៅមិនឆ្ងាយពីផ្ទះរបស់ខ្ញុំប៉ុន្មានទេ សាលាបឋមសិក្សាដែលខ្ញុំបានទៅស្ថិតនៅក្នុងភូមិរបស់ខ្ញុំ,ហើយសាលប្បត្ថតម្ពិតសាក់នេះគឺតិដូវមិនឆ្ងាយពីផ្ទះរបស់ខ្ញុំប្បានប្បត្តិនោះសាលប្បត្បត្នមិតសាក្សាដែលខ្ញុំបានទៅត្រដែលក្នុងភូមរបស់ខ្ញុំ,2_2.wav,16000
អញ្ចឹងសាលាបឋមសិក្សា គឺមានពីថ្នាក់មត្តេយ្យ ថ្នាក់ទី ១ រហូតទៅដល់ថ្នាក់ទី ៥ ដែលមាននៅក្នុងសាលាបឋមសិក្សានេះ,ចឹងសាលប្បត្ថិនសាគ្សាគឺមានពីធនាំបែរទៃមួយ រហូតទៅដល់ថ្នាក់ទីប្រាមដែលមាននៃខ្លុងសាសនុសានេះ,2_14.wav,16000
ហើយពេលដែលយើងចប់សាលាបឋមសិក្សានៅក្នុងភូមិគឺយើងត្រូវធ្វើដំណើរទៅកន្លែង ឬក៏ភូមិផ្សេងទៀតដើម្បីបន្តថ្នាក់វិទ្យាល័យ,ហើយពេលដែលយើងចបសាលប្បត្ថាប្រសាលនៅក្នុងភូមិនបានបន្តិថាមិនបន្តថ្នាក់វិទ្យាល័យ,2_16.wav,16000
﻿សូមជម្រាបសួរ នេះគឺជាពិពណ៌នាអំពីជីវប្រវត្តិ ឬក៏សាច់រឿងរបស់ខ្ញុំទាក់ទងទៅនឹងការចូលរៀននៅក្នុងសាលាបឋមសិក្សា,សុះជម្រាបសួរ និចជាកាលពិព័ត៌នាពីជិះវប្បរវត្តិកូសស្ត្ររឿងរបស់ខ្ញុំទាក់តឹងត្រណាំងការចូលរានដែលក្នុងសាលាប់ផ្ថាមិនសាក់សា,2_0.wav,16000
ហើយកាលពីខ្ញុំនៅតូចគឺខ្ញុំបានចាប់ផ្ដើមចូលរៀន ដំបូងគេគឺនៅក្នុងសាលាមួយហៅថាសាលាបឋមសិក្សាអង្គរបាន,ហើយការពីខ្ញុំដៅតូវគ្រាប់ផ្ដែលមចូលរៀនដើម្បូងគេគឺនៅក្នុងសាលាមួយហាតាសាលាបធម្មសិក្សាអង្គ្គរបាន,2_1.wav,16000
ហើយខ្ញុំចាំបានថា គឺខ្ញុំចូលចិត្តទៅសាលារៀនជាមួយម្ដាយរបស់ខ្ញុំ,ខ្ញុំចាំបានថាគ្រាប់ចូលចិត្តទៅសាលារៀនជាបួយអ្នកបារយដែរបស់ខ្ញុំ,2_17.wav,16000
ដឹងហើយថាកាលពីមុនគឺសាលាបឋមសិក្សានេះគឺ មានពីថ្នាក់ មត្តេយ្យ ថ្នាក់ទី ១ រហូតទៅដល់ថ្នាក់ទី ៥,ចឹងហើយថា កាលពីមុន គឺសាលបន្ធានឹកសារនេះគឺមានពីធ្នាក់ ម្តីមួយរហូតដល់ថ្នាក់ទីប្រាំ,2_13.wav,16000
ហើយសាលាបឋមសិក្សានេះគឺ ស្ថិតនៅក្បែរផ្ទះរបស់ខ្ញុំ ហើយខ្ញុំតែងតែធ្វើដំណើរដោយថ្មើរជើង ដោយសារសាលាបឋមសិក្សានេះគឺស្ថិតនៅក្បែរផ្ទះ,ហើយសាលលោទប្រឹស្ថាមនឹងសិក្បីផ្ទះរបស់ខ្ញុំហើយខ្ញុំគឺតែងតែងតែងធ្វើដំណាលដោយថ្មាអាជើង តែសាលលប្រឹត្តបដ្ឋឹងសិក្សានេះគឺត្រឹងនៅក្បាយផ្ទះ,2_5.wav,16000
ដើរទៅសាលានេះគឺចំណាយពេលប្រហែលជាតែ ១០ នាទីតែប៉ុណ្ណោះ ពីផ្ទះរបស់ខ្ញុំទៅកាន់សាលាបឋមសិក្សាដែលខ្ញុំបានទៅ,ដែលខ្ញុំពេលខ្ញុំដើរតែសាលានេះគឺចំណាចពីរប្រហែលជាតែដប់នៅទីប៉ុណ្ណោះពីផ្ទះរបស់ខ្ញុំត្ញុំតែកានសាលាប្រដ្ឋាល់មិសិក្សារដែលខ្ញុំបានទៅ,2_4.wav,16000
ម្ដាយរបស់ខ្ញុំគាត់ជាគ្រូបង្រៀន ហើយគាត់បង្រៀននៅថ្នាក់ទី ១ ហើយ,បណ្តែរវស់ខ្ញុំគាត់ជាគ្រូបង្រៀននៅថ្នាទីមួយ,2_12.wav,16000
គឺម្ដាយរបស់ខ្ញុំយកខ្ញុំទៅសាលា រាល់ថ្ងៃជាមួយគាត់ ហើយខ្ញុំបានចាប់ផ្ដើមរៀន,ពាល់ម្ដែរបស់ខ្ញុំតីសាលាល់រាល់ថ្ងៃជាមួយគាត់ ខ្ញុំបានចាប់ផ្តើមរាន,2_10.wav,16000
ហើយខ្ញុំបានចាប់ផ្ដើមរៀនដំបូងគេគឺ ជាមួយនឹងម្ដាយរបស់ខ្ញុំ ម្ដាយរបស់ខ្ញុំគាត់គឺជាគ្រូបង្រៀន,ហើយខ្ញុំបានចាប់ផ្តើមរៀនដំបូងគេគឺជាមួយនឹងផ្ដាយរបើខ្ញុំអាដែលរបស់ខ្ញុំគាល់គឺជាខ្ញុំគាល់គឺជាខ្ញុំគាល់គឺជាខ្ញុំបង្រៀន,2_6.wav,16000
ហើយគាត់បង្រៀននៅថ្នាក់ទី ១ ហើយខ្ញុំបានចាប់ផ្ដើមទៅសាលាតាំងពីខ្ញុំ,ហើយគាត់បង្រាននៅថ្នាក់ទីមួយហើយខ្ញុំបានចាប់ផ្តើមទៅសាលាតាំងវិធាខ្ញុំ,2_7.wav,16000
ពេលដែលខ្ញុំគ្រប់អាយុចូលរៀនគឺខ្ញុំរៀនជាមួយម្ដាយរបស់ខ្ញុំនៅក្នុងថ្នាក់ដែលម្ដាយរបស់ខ្ញុំបង្រៀន,ពេលដែលខ្ញុំគ្រប់យុចរាតគឺខ្ញុំរានជាមួយម្ដែលរបស់ខ្ញុំក្នុងផ្នាក់ដែលម្ដាយរាប់ខ្ញុំបង្រាន,2_11.wav,16000
បាទ ហើយវារស់នៅក្រោមទឹក ប៉ុន្តែវាមិនមែនងាវ ហើយក៏វាមិនមែនខ្យងដែរ វាគ្រាន់តែពពួកនៅជាមួយក្រុមតែមួយ ប៉ុន្តែវាមានរូបរាងខុសៗគ្នា,ហើយវារស់នៅក្រោម ប៉ុន្តែវាមិនមែននាយវហោះករវាមិនមែនមានខ្ចងដែលវាគ្រាន់តែវើពំពោះនៅជាមួយក្រុមទំពួយប៉ុន្តែវាមានរូបានខុសគ្រគ្នា,13_6.wav,16000
អាម្ហូបលាយជាមួយម្ទេសនឹងទៀតទៅ វាធ្វើឲ្យយើងនឹងកាន់តែក្ដៅថែមទៀត បាទ វាធ្វើ ឲ្យយើងនឹងកាន់តែក្ដៅថែមទៀត,ហូបលាចមួយមតិនឹងទៀតឥវាធ្វើឱ្យយើងនឹងកាន់ដែលក្ដៅថែមទៀត វាធ្វើឱ្យយោងនឹងតានៅក្ដៅថែមទៀត,13_19.wav,16000
វាធ្វើឲ្យគ្រឿងក្នុងរបស់យើងវាក្ដៅអីអញ្ចឹងទៅ បាទ ហើយ[កាលណាអញ្ចឹងទៅធ្វើឲ្យយើងឈឺពោះ បាទ ធ្វើឲ្យយើងឈឺពោះទៀត,វាធ្វើអោយគ្នាំផលយើងនឹងវាដែលអូវចឹងទៅជាងទៅធ្វើឱ្យយើងឈូរពោះម៉ាធ្វើអាជាពូរទៀត,13_25.wav,16000
ធ្វើជាម្ហូបអីអញ្ចឹងទៅ បាទ ដូច្នេះខ្ញុំសូម បញ្ចប់នូវការបកស្រាយនូវប្រធានបទម្ហូបហឹរនេះតែត្រឹមនេះសិន បាទ សូមអរគុណ សូមជម្រាបលា,ធ្វើជាមហូរបអីចឹងតៅដូច្នេះកំសុងមិញចប់នូវបន្ធារណ៍ប្បត់មហើរនេះដែលត្រូនបានសូមអាគុណសុរ្បអាគុណសុរម្បានសុងមកគុណសុំជំាព្រា,13_31.wav,16000
ហើយម្ហូបគឺកាលណាគេយកសម្រាប់មកក្លែម ឬមួយក៏កាលណា គឺគេយកមកសម្រាប់ញ៉ាំលេងធម្មតាជាមួយបាយអីអញ្ចឹង,ហើយម្ហូបគឺខ្លាដាស់កិច្ចូលសម្រាប់មកខ្លែមរួយគោលខ្លាងដែរបជ្រាំជាមួយបានឯងអីចិន,13_30.wav,16000
ហើយនៅពេលដែលយើងញ៉ាំចូលទៅខាងក្នុងពោះយើងអញ្ចឹងទៅ ក្ដៅពេកអញ្ចឹងទៅ ក៏វាមិនសូវល្អដែរ,ហើយដល់ពេលយើងងាំចូលទៅខ្នុងពោះយើងទៅ ក៏ដៅពេលយើងទៅវាមជ្រើល្អដែរ,13_24.wav,16000
កាលណាដែលយើងញ៉ាំជាមួយបាយ គឺបាយវាមានលក្ខណៈក្ដៅ បាទ បាយគឺមានលក្ខណៈក្ដៅ ហើយពេលដែលយើងញ៉ាំអាម្ហូបក្ដៅ,នៅពីពីពីពេលយើងនាំមួយបែរ គឺបានអាវីមានលក្ខណៈក្ដៅ គឺវាមានអាក្ដាយនៅពេលយើងនាំហូបក្ដាវ,13_18.wav,16000
បាទ វានៅក្នុងភក់អញ្ចឹងទៅ យើងយកដៃឆ្កឹះវាមកអញ្ចឹងទៅ បានប្រហែលជា ៣០ ឬមួយគឺ ៤០ អញ្ចឹងទៅ,វានៅក្នុងផុគចង់ទៅយើងយកដែលឆ្វើរោះរាមកចង់ទៅបានប្ហេតុយាសាមសិបរមួយក៏សែរសិបជងទៅ,13_7.wav,16000
ហើយវាមានលក្ខណៈកប់ភក់ វាមានរូបរាង ដោយថា វាជាពពួកសត្វអត់ឈាមដែរ,ត្រូវវាមានឱ្យគ្នាសហាកាលផុកវាមានរូបរៀងដូចថាវាជាប្រពួកខាត់អត់ឈាមដែរ,13_5.wav,16000
ហើយកាលណាយើងមានអារម្មណ៍ថាខឹង ពេលដែលម្ហូបដែលយើងចូលចិត្តអីអញ្ចឹង យើងញ៉ាំវាអត់បានច្រើន បាទ ព្រោះថា,ហើយខ្លួនឯងយើងមានអារម្មណ៍ខឹងពេលដែលបដែលខិតពីដាំហូបដែលយើងចូលចិត្តអញ្ចឹងញ៉ាំងវាត្តបានត្រូវហ្នឹងខ្ញុំអត់ចឹងចឹងខ្ញុំចឹងចឹងចឹងអាជាតិច្រើបង្រើបច្រើបច្រើបច្រើបច្រើបច្រើបច្រើបច្រើបច្រើបច្រើបច្រើបច្រើបច្រើបច្រើប,13_26.wav,16000
អញ្ចឹងទៅ គេដាក់ម្ទេសច្រើន ហើយយើងអត់សូវចេះញ៉ាំម្ទេស កាលណាដែលគេដាក់ម្ទេសច្រើន យើងញ៉ាំទៅវាអត់កើត,ខ្លះដឹងមិតន្តេសឈរនហើយយើងអត់សូវចិញ្ញាំមុន្តេះ ការាដឹងមិតន្តឹងជានៅខ្ញុំទៅវាអត់កើត,13_27.wav,16000
ដោយថាឆាមកអញ្ចឹងទៅ គេឲ្យញ៉ាំជាមួយបាយ បាទ ឆាមកជាមួយគ្រំ ហើយគ្រំនោះដែរ គឺយើងអាចរកបាននៅក្នុងទឹក វារស់នៅក្នុងទឹក,ដូចថាឆាមកចឹងត្រូវគេឲ្យខ្ញាំច្រំហើយយានអាចរូបាននឹងទឹកវារស់នៅក្នុងទឹក,13_4.wav,16000
﻿សួស្តីមិត្តភក្តិទាំងអស់គ្នា ជួបជាមួយខ្ញុំម្ដងទៀតហើយ ក្នុងការបកស្រាយនូវប្រធានបទមួយ ដែលមានចំណងជើងថា ម្ហូបហឹរ,សួស្ដីជម្រភេទទាំងអស់គ្នាជួបជាមួយខ្ញុំម្ដងទៀតហើរក្នុងការបកស្រាយនៅបធៀនបទមួយនៅមានចំណងជឿងថាមហូរផល,13_0.wav,16000
គេទៅញ៉ាំស្ករ បាទ គេទៅញ៉ាំស្ករអញ្ចឹងទៅ ធ្វើឲ្យវាហ្នឹង ដោយថាធូរស្បើយ,គឺតែអូនបង្អូវគេប្អូនបង្អូវគ្នាំបង្អូវគ្នាំបើយោជាមទៅធ្វើអោយវានឹងដូចថាធូរសបើយ។,13_23.wav,16000
យើងទៅរត់រកទឹកកក បាទ យកទឹកកកយកមកញ៉ាំអញ្ចឹងទៅ ដើម្បីបំបាត់ បាទ ប្រសិនជាអ្នកខ្លះទៀតគេទៅញ៉ាំស្ករ បាទ,យើងទៅរដ្ឋរូរទៅករបាលយូតរបស់ករណ៍នូវយកញ៉ាំមៃចិន្តែដើម្បីខ្បាត់បើក៏បើទិនជាអ្នកខ្លះទេសខ្លាជាជាជាជាជាជាងអ្នាំងស្ករ,13_22.wav,16000
បាទ ដូច្នេះកុំឲ្យខាតពេលយូរ ខ្ញុំសូមបកស្រាយទៅលើម្ហូប ហឹរនេះតែម្ដង,ដូចនេះក៏ម្អល់ខាតពេលវាយុខ្លួកខ្លួកស្លាយទៅលើរហូបហើរលើខ្លួនឯងតែម្ដង,13_1.wav,16000
ដូចជាម្ហូបឆាគ្រឿងជាមួយគ្រំ បាទ ឆាគ្រឿងជាមួយគ្រំ បាទ ពេលដែល,ដូចជាមហូបឆាគ្រឿងជាមួយគ្រុមបាន ឆាគ្រឿងជាមួយគ្រុមបានពេលដែរ,13_3.wav,16000
ហើយពេលដែលយើងខំប្រឹងញ៉ាំវា ខំប្រឹងញ៉ាំវា វាធ្វើ ឲ្យយើងហៀរសំបោរផង វាធ្វើឲ្យយើងចេញទឹកភ្នែកផង បាទ វាធ្វើឲ្យយើងក្ដៅត្រចៀក ផង,ហើយពេលដែលយើងខំប្រឹងញាំវាធ្វើឲ្យសប្បាលផងវាធ្វើអ៊ីចឹងដឹកភ្នែកផងបានប្រើបជាភង,13_20.wav,16000
បាទ ហើយយើងខំប្រឹងញ៉ាំដែរ ប៉ុន្តែយើងញ៉ាំបានតិច បាទ ពេលដែលញ៉ាំហើយ វាក្ដៅ មាត់ពេក ដល់ពេលក្ដៅមាត់ពេកអញ្ចឹងទៅ,ហើយយើងខំព្រឹងខ្ញាំបន្តែខ្ញុំខ្ញាំបានតិចបាន ពេលដែលខ្ញុំហើយទៅវាយើងវាយើងមានក៏ដោយក្ដៅមាន់ពេលចឹងទៅ,13_21.wav,16000
បាទ ម្ហូបហឹរ បាទ កាលណាដែលម្ហូបនោះគេធ្វើលក្ខណៈដូចជាឆ្ងាញ់ ឧទាហរណ៍,មហូបហើយបានបានរបស់ហើយមហូបនុស្សធ្វើលាក់គណាដូចជាឆ្ងាញ់,13_2.wav,16000
យើងបុកឲ្យគ្រឿង យើងមិនមែនយកសាច់នឹងមកបុកនោះទេ,ដូចអាចរឿននៅយើងមិនមែនយកអាសែចនាយយកបុគេ,13_10.wav,16000
បាទ យើងបុកវាចូលគ្នាអញ្ចឹងទៅ ហើយយើងដាក់ម្ទេសនឹងចូលដែរ,យើងបុគ្គវេចូលប្រុនាងចឹងទៅហើយយើងដាក់មទិសនឹងចូលដែរ,13_11.wav,16000
ពេលដែលសាច់គ្រំនោះវាឆ្អិនអស់ហើយ បាទ សាច់គ្រំនឹងដែលភាសា សាច់គ្រំនឹងដែលភាសាខ្មែរយើងគេហៅថា សាច់គ្រំអញ្ចឹង,ពេលដែលសាចក្រុមនុស្សវាជាអនុស្សហើយបាសាច់គ្រុមនឹងសារខ្មែរយើងទេសហាសាច្រុមនឹងដែលពាលសារខ្មែរយើងគេហាសាច្រុមចឹង,13_13.wav,16000
យើងហាន់ម្ទេសនឹងឲ្យស្ដើងៗ ហើយយើងយកវាទៅដាក់ជាមួយគ្រឿងហ្នឹង,យើងហិតមិតទេសនឹងហើយស្ដើរសងហើយ យើងយូរវានឹងដាក់ច្រមួយគ្រឿងហ្នឹង,13_12.wav,16000
បាទ ហើយពេលដែលយើង យកមក យើងបុកវាទៅ យើងយកវាឲ្យមកបុកចូលគ្នាអញ្ចឹងទៅ,ហើយពេលដែលយើងយើងមកញឹងបុគ្គវាយើងយើងយើងមានរបុគ្គចូលគ្នាអញ្ចិត្តឹង,13_9.wav,16000
ឆួលច្រមុះរបស់យើង ឆួលច្រមុះរបស់យើង វាធ្វើឲ្យយើងឆួលហើយ វាធ្វើឲ្យយើង បាទ ហើយវាធ្វើឲ្យយើងនឹងឆួលច្រមុះតែម្ដង អាចំហាយម្ទេសហ្នឹង,ជួលជាមកប្រយើងធ្វើជួលជួលជួលជួលជួលជាជួលជាជាជាជាងនេះ បានហើយវាជួលជួលជួលជាម្សតាមដងអាចម្ហាយមួយទេសនឹង,13_16.wav,16000
បាទ ពេលដែលគេលើកមកហើយ គឺយើងត្រូវញ៉ាំហើយ បាទ យើងញ៉ាំ[ជា]មួយបាយអីអញ្ចឹងទៅ ដល់ពេលយើងញ៉ាំជាមួយបាយ,ពេលអូនឯងបានឯងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអញ្ចឹងអាច្ចឹងអញ្ចឹងអាច្ចឹងអាច្ចឹងអា្ប។,13_17.wav,16000
យើងយកមកឆាគ្រឿង បាទ ដែលឆាគ្រឿងនឹងយើងយកវាគ្រឿងមកផ្សំដូចជា គល់ស្លឹកគ្រៃ ដូចជារមៀត បាទ ដូចជាស្លឹកក្រូចសើច ដូចជាស្លឹកគ្រៃអីអញ្ចឹងទៅ,យើងយូរបញ្ហាគ្រឿងដែលឆាត្រឿងនោះយើងយើងយើងយការវាគ្រឿងមកផ្សោះមដូចជារជាសិត្តព្រូវផ្សោច បាត់ដូចជាសិត្តព្រោះផ្សោច បាត់ដូចជាសិក្រីអីអញ្ចិន,13_8.wav,16000
ពេលដែលវាឆ្អិនសព្វគ្រប់អស់ហើយ វាមានសូម្បីតែផ្សែងវាក៏មានលក្ខណៈថាឆួលដែរ,ពេលដែលវាចឥនសប់គ្របហើយវាមានសួបីតែផ្សែងវាក៏មានដែលក្ខណៈថាឈួលដែល,13_15.wav,16000
បើសិនជាអ្នកដាក់តិច គឺយើងអាចញ៉ាំបាន ប៉ុន្តែបើសិន ជាអ្នកដាក់ច្រើន គឺវាមានលក្ខណៈហឹរកាន់តែខ្លាំង,ដូចប្រសិនជាអ្នកដាក់តិចគឺយើងអាចម្អានតែវើសិនជាអ្នកដាក់ច្រើមគឺវាមានអ្នករណ៍ហើរកនៅខ្លាំ,13_29.wav,16000
បាទ អញ្ចឹងទៅ បាទ ដូច្នេះគឺម្ហូបហឹរនេះ គឺយើងអាស្រ័យលើអ្នកដាក់ដែរ បាទ វាមានន័យអញ្ចឹង វាមានន័យថាអាស្រ័យលើអ្នកដាក់ដែរ,ចិន្តវាដូច្នេះ គឺម្ហូបហ៊ឹងនេះ គឺយើងនៅស្រាយលើអ្នកដាក់ដែរ វាមានន័យចឹង វាមានន័យថាសែលលូវអ្នកដែរ,13_28.wav,16000
កាលបើខ្ញុំនៅស្រុកស្រែដល់ ពេលមកនៅក្រុង គេហៅថាអយស្ទ័រ បាទ,នឹងការបញ្ញុំនៅធុក្សារដល់ពេលមនុស្សគ្រុងនាគេហៅថាអោយស្ទឹលបាន,13_14.wav,16000
ហើយទឹកទន្លេមេគង្គ គឺក្នុងរដូវប្រាំងជាទូទៅ ទឹកនឹងគឺហូរដែរ តែហូរតិចៗ ហើយងាយស្រួលក្នុងការដែលយើងហែលលេង ដូចទឹកអាងអញ្ចឹង គឺអត់ហូរខ្លាំងនោះទេ,ហើយទឹកទន្លេមាយកង់គឺ ខ្នុងរដូវប្រាំងជាទូទៅទឹកឡើងគឺ hold ដែលហូតិចតិច ហើយងនីសួរនឹងការដែលយើងហែលលេងដឹកអាងចឹងគឺអាតហូរខ្លាំងនៅទេ,5_9.wav,16000
